Barcode,Original (List) Price,Sale Price,Stock
4069161958205,,,2
4069161958212,,,2
4069161958175,,,1
4069161957512,,,1
4069161957499,,,1
4069161957475,,,2
4069161957505,,,2
4069161957482,,,2
4069161373145,,,2
4069161373121,,,2
4069161373107,,,2
4069161373138,,,2
4069161373114,,,2
4069161989506,,,2
4069161989483,,,2
4069161989469,,,2
4069161989490,,,2
4069161989476,,,2
4069161989858,,,2
4069161989834,,,2
4069161989810,,,2
4069161989841,,,2
4069161989827,,,2
4069161990724,,,2
4069161990700,,,2
4069161990687,,,2
4069161990717,,,2
4069161990694,,,2
4069161990779,,,2
4069161990755,,,2
4069161990731,,,2
4069161990762,,,2
4069161990748,,,2
4069161989957,,,2
4069161989933,,,2
4069161989919,,,2
4069161989940,,,2
4069161989926,,,2
4069161359620,,,2
4069161359606,,,2
4069161359583,,,2
4069161359613,,,2
4069161359590,,,2
4069161957833,,,2
4069161957840,,,3
4069161957857,,,2
4069161957864,,,1
196154689632,,,1
196154689649,,,2
196154689663,,,1
196154689670,,,2
197717177320,,,1
197717177337,,,3
197717177344,,,5
825664600638,,,2
825664600645,,,3
825664600652,,,5
196923147165,,,1
197717151504,,,1
197717151511,,,2
197717178105,,,1
199012251484,,,2
199012251491,,,2
197717948395,,,2
197717948401,,,4
197717948418,,,6
199012252313,,,1
199012252320,,,2
199012252337,,,3
199012252368,,,2
199012252375,,,2
807421777180,,,1
807421777197,,,1
825664086135,,,2
825664086142,,,2
198466167815,,,1
198466167693,,,3
198466167709,,,4
4099686755041,,,1
4099686755034,,,1
4099686842109,,,5
4099686842116,,,2
4099686842123,,,2
4099686842130,,,1
4099686845964,,,2
4067984336118,,,2
4067983296567,,,3
4067983296574,,,2
4067983296581,,,1
4069161744433,,,3
4069161744440,,,3
4069161744457,,,2
4069161733093,,,2
4069161733109,,,3
4069161733116,,,2
4069161733123,,,1
4069162381323,,,2
4069162381330,,,2
4069162381347,,,2
4069162381354,,,2
4069162381361,,,1
1013645691,,,1
1013645721,,,1
1013653016,,,1
1013647466,,,1
1013656154,,,1
1013652200,,,1
1013652378,,,1
1013652491,,,1
1013652514,,,1
1013649132,,,1
1013652187,,,1
1013652453,,,1
1013652477,,,1
1013649064,,,1
1013652880,,,1
1013648999,,,1
1013704268,,,1
1013708914,,,1
1013706408,,,1
1013706118,,,1
1013709539,,,1
1013709591,,,1
4069161959912,,,2
4069161959929,,,2
4069161959936,,,2
4069161959943,,,1
4069161958588,,,2
4069161958595,,,2
4069161958601,,,2
4069161958618,,,1
4069161914027,,,2
4069161914034,,,2
4069161914041,,,1
4069161914058,,,1
4069161995248,,,2
4069161995224,,,2
4069161995200,,,2
4069161995231,,,3
4069161995217,,,3
4069161995279,,,2
4069161995255,,,2
4069161995262,,,3
4069161915178,,,2
4069161915185,,,2
4069161915192,,,1
4069161915208,,,2
4069161915215,,,1
4069161914836,,,1
4069161914843,,,2
4069161914850,,,1
4069161914867,,,2
4069161914874,,,1
4069161917530,,,1
4069161917547,,,2
4069161917554,,,1
4069161917561,,,2
4069161917578,,,1
633716948030,,,3
742728914992,,,15
5056243301850,,,5
5702017419718,,,1
196923563675,,,3
196923563682,,,1
807421872045,,,7
633716794033,,,1
199012347101,,,8
199012347057,,,12
199012347071,,,8
3468334667646,,,1
3468334052787,,,1
3468334667653,,,1
4064535826135,,,1
4099684088592,,,1
4064535662887,,,1
742728698960,,,1
742728698977,,,1
742728698984,,,1
742728698991,,,2
742728704968,,,1
742728704975,,,1
742728704982,,,1
742728704999,,,2
825664002296,,,1
825664639324,,,1
825664639348,,,2
825664639355,,,2
825664639362,,,3
825664639379,,,6
196923470645,,,1
196923470669,,,2
196923470676,,,4
197717159227,,,2
197717159319,,,2
197717161848,,,1
197717161879,,,2
197717267311,,,1
199012257240,,,1
199012257264,,,2
199012257271,,,2
199012257288,,,2
199012257295,,,2
197717452380,,,1
197717452397,,,3
197717452403,,,2
197717452410,,,3
197717948487,,,2
197717948500,,,1
197717948517,,,4
197717948524,,,3
197717948531,,,4
198466159391,,,1
198466159407,,,1
198466159414,,,1
198466159957,,,4
198466159964,,,1
198466159971,,,2
198466201571,,,1
198466475330,,,2
198466475347,,,2
198466475354,,,1
199012258681,,,1
199012258704,,,1
199012258711,,,1
199012258728,,,2
199012258735,,,1
199012258797,,,1
199012258803,,,2
198466138235,,,1
196327292454,,,2
196923545237,,,2
198466661085,,,1
198466661122,,,1
198466661139,,,5
199012223115,,,2
198466168690,,,1
198466168706,,,4
198466124214,,,1
198466124238,,,1
198466124269,,,9
197717960922,,,3
197717961479,,,1
197717961486,,,5
197717972932,,,1
198466114406,,,2
677838781519,,,1
807421345105,,,1
196327517595,,,6
197717438452,,,1
617846382292,,,1
195029055985,,,1
195029055787,,,1
195029057149,,,1
195029062563,,,2
195029060538,,,2
195029060552,,,3
195029063249,,,1
677838698602,,,2
677838698619,,,1
677838698626,,,2
742728659879,,,1
742728659886,,,2
742728659893,,,2
742728659909,,,1
742728700533,,,2
742728700540,,,2
742728700557,,,2
825664405233,,,1
825664405240,,,2
825664405257,,,3
742728705026,,,1
742728705033,,,2
742728705040,,,3
825663445728,,,1
825664002982,,,2
196327955151,,,1
198466096535,,,3
198466096542,,,4
196923143303,,,3
196923130563,,,2
196923572028,,,6
196923473912,,,2
196923473929,,,2
196923473936,,,4
196923473943,,,6
199012173373,,,2
199012173380,,,3
199012173397,,,3
199012173403,,,6
196923547552,,,2
196923547606,,,2
196923464477,,,1
196923464484,,,2
196923464491,,,2
196923464507,,,5
196923464224,,,1
196923464231,,,2
196923464248,,,2
196923464255,,,3
198466801870,,,1
198466801887,,,2
198466801894,,,2
198466801900,,,3
196923464330,,,1
196923464347,,,1
196923464354,,,3
196923533029,,,1
197717138796,,,1
197717193672,,,3
197717164238,,,1
197717164177,,,3
197717164184,,,5
198466024828,,,1
198466024835,,,1
197717140195,,,2
197717105071,,,1
198466104155,,,2
197717373227,,,2
199012174004,,,3
199012174011,,,3
199012174028,,,4
198466098096,,,1
198466028802,,,5
198466029038,,,1
198466029045,,,1
198466029052,,,4
198466030331,,,2
198466030348,,,1
198466030355,,,2
199012198109,,,1
199012198116,,,2
199012198123,,,2
199012198130,,,3
198466030287,,,1
198466030294,,,2
198466030300,,,3
198466475804,,,3
199012198178,,,6
199012198185,,,5
199012198192,,,8
199012198239,,,1
199012198246,,,2
199012198253,,,2
199012174875,,,2
199012174882,,,3
199012174899,,,3
199012174905,,,5
199012155874,,,3
199012155881,,,5
199012155898,,,6
199012155904,,,9
199012155812,,,1
199012155829,,,1
199012155836,,,1
199012155843,,,3
199012156291,,,2
199012156307,,,3
199012156314,,,3
199012156321,,,5
199012223979,,,1
199012223986,,,2
199012223993,,,2
199012224006,,,3
199012223917,,,1
199012223924,,,3
199012223931,,,2
199012223948,,,6
199012235651,,,1
199012235668,,,2
199012235675,,,2
199012235682,,,3
199012235590,,,1
199012235606,,,4
199012235613,,,4
199012235620,,,6
199012175773,,,1
199012175780,,,2
199012175797,,,4
199012175803,,,5
199012176190,,,1
199012176206,,,4
199012176213,,,4
199012176220,,,6
199012176084,,,2
199012176091,,,2
199012176107,,,3
199012176138,,,1
199012176145,,,2
199012176152,,,2
199012176169,,,2
199012235774,,,1
199012235781,,,3
199012235798,,,4
199012235804,,,5
199012235729,,,2
199012235736,,,2
199012235743,,,2
199012235897,,,1
199012235903,,,3
199012235910,,,3
199012235927,,,5
199012235835,,,1
199012235842,,,2
199012235859,,,2
199012235866,,,3
807421872465,,,4
197717278140,,,2
807421872441,,,5
199012460329,,,6
825664663855,,,6
196327423278,,,1
196327423254,,,5
198466112501,,,2
196923184542,,,2
196923184559,,,3
197717278188,,,6
196923870551,,,3
807421345426,,,1
196327459611,,,2
196923185945,,,3
196923185938,,,1
4059326371604,,,1
3500303684541,,,2
192500681916,,,1
192500681923,,,1
192500681954,,,1
192500681961,,,1
192500681978,,,1
197859915811,,,1
197859912421,,,1
197859899838,,,1
677838363807,,,8
677838363869,,,1
677838363746,,,2
196923015372,,,2
196923596499,,,1
199012347668,,,4
199012347675,,,2
199012347682,,,5
199012347699,,,6
199012347545,,,3
199012347552,,,1
199012347569,,,1
199012347576,,,6
199012347606,,,5
199012347613,,,4
199012347620,,,5
199012347637,,,6
196327670306,,,2
196327670122,,,2
196923625335,,,4
194501154062,,,2
194501154079,,,1
194501154093,,,2
194501154116,,,2
194501154291,,,1
194501154314,,,2
8050510459456,,,1
193654852108,,,1
193654852115,,,1
195870257941,,,2
196152287922,,,1
196152287939,,,1
196152287960,,,1
197594226128,,,1
197594222373,,,2
197594237018,,,1
193152386648,,,2
193152386655,,,1
193152386662,,,2
193152386679,,,1
194953181340,,,1
194953181364,,,1
198484906359,,,1
198484878557,,,1
198484593009,,,1
198484803351,,,3
198484831804,,,1
198484593405,,,2
198484741455,,,2
198484815811,,,1
198484872906,,,1
198484761026,,,2
198484606044,,,1
198484610645,,,1
198484797001,,,3
198484724595,,,1
198484837691,,,2
198484769213,,,1
198484734181,,,2
198484906342,,,2
198484600684,,,4
197594235861,,,1
197594227712,,,1
197594222885,,,2
197594241893,,,2
197594241176,,,2
196154651455,,,2
8050510645026,,,3
8050510645033,,,5
8050510645040,,,1
8050510645187,,,3
8050510645194,,,4
8050510645200,,,1
8050510645217,,,1
8050510646016,,,2
8050510646023,,,5
8050510646030,,,1
8050510227703,,,1
8050510227710,,,1
8050510227727,,,1
194953242300,,,3
194953242317,,,3
194953242324,,,3
194953242331,,,1
194953242348,,,3
194953242355,,,2
194953242362,,,3
194953242379,,,2
194953242386,,,1
194953242393,,,1
194953242416,,,1
194953242720,,,1
194953242737,,,6
194953242744,,,1
194953242751,,,1
194953242768,,,1
194953242775,,,2
194953242782,,,1
194953242799,,,4
194953242805,,,3
194953243109,,,1
194953243116,,,2
194953243123,,,2
194953243130,,,2
196154798648,,,2
194499447283,,,1
198484278579,,,1
198484287489,,,3
198484289803,,,3
194953670912,,,1
195244181315,,,1
195244181377,,,1
195244181384,,,1
195244181476,,,1
195870270223,,,2
195870270247,,,2
195870270278,,,2
196149533643,,,1
196149533650,,,1
196149533667,,,1
196149533674,,,3
196149533681,,,1
196149533698,,,1
195866637351,,,2
195866637979,,,1
196149536019,,,1
196149536033,,,2
196149536057,,,2
196149536064,,,3
196149542775,,,1
196149542782,,,2
196149542805,,,1
196149542812,,,2
198482708214,,,1
198482704476,,,2
198482712679,,,1
198482713102,,,1
198482697136,,,1
198482699994,,,1
198482708344,,,1
198482701338,,,1
198482725549,,,2
198482696122,,,1
198482703752,,,2
198482699703,,,1
198482708917,,,3
198482742133,,,1
198482707378,,,2
198482698683,,,2
198482745004,,,2
198482714680,,,2
198482716790,,,1
198486955829,,,1
198486973083,,,1
198482741853,,,1
198482707347,,,2
198486826266,,,1
198486829830,,,1
196154135863,,,2
198487808001,,,4
196605317152,,,5
198482721862,,,1
198482743062,,,3
198482694647,,,1
198482731717,,,2
198482744892,,,2
198482646851,,,3
198482646844,,,2
198482653873,,,2
198482645366,,,2
198482695903,,,1
198482699185,,,2
198482739072,,,2
198482700270,,,1
198482706029,,,2
198482729141,,,1
198482700942,,,1
198482743086,,,1
198482702663,,,2
198482723491,,,1
198482711405,,,1
198482703356,,,1
198482657147,,,2
198482645861,,,1
198482639242,,,2
198482638252,,,2
198482652616,,,1
198482638917,,,1
198482635329,,,1
198482633806,,,1
198482657895,,,1
198482639464,,,1
196154799850,,,1
4060515102657,,,1
4060515111246,,,1
197863555027,,,3
197863555768,,,4
197863497365,,,2
197863492896,,,2
197863552446,,,1
197863515120,,,1
197863497716,,,2
197863604374,,,1
197863603612,,,1
197863618333,,,1
197863605319,,,2
198484265456,,,3
198484293084,,,2
198484285812,,,1
198484284723,,,1
198484275943,,,1
198484283788,,,1
198484280114,,,1
198484290052,,,3
198484265821,,,1
196968174263,,,2
196968174270,,,2
196968174287,,,1
196968174294,,,2
196968174300,,,1
196968174317,,,3
196968174324,,,1
196968174331,,,3
196968174379,,,3
197863588667,,,2
197863621616,,,3
198484278814,,,1
198484280848,,,2
198484286598,,,2
198484285515,,,1
198484288837,,,1
198484292742,,,3
196968174744,,,2
196968174751,,,1
196968174768,,,2
196968174775,,,2
196968174799,,,1
196968174829,,,2
196608434696,,,1
196608434740,,,1
196608434757,,,1
197601849326,,,1
4062053066064,,,1
4062053066026,,,1
4062053077602,,,1
4064556202413,,,2
4064556205643,,,1
4064556411778,,,1
4064556413765,,,1
4064556415349,,,1
4064556397652,,,1
4064556213655,,,1
4064556293725,,,1
196156446158,,,1
196156446172,,,1
198484285195,,,1
198484285256,,,2
198484276889,,,4
198484287540,,,2
198484265760,,,1
198484278890,,,3
198484291523,,,4
196969498269,,,1
197859624256,,,1
197859625253,,,1
197859623167,,,2
197859861798,,,1
197859864904,,,1
197859870967,,,1
197859868001,,,1
197859869305,,,1
197859863129,,,2
197859862962,,,1
197859862122,,,1
197859869886,,,2
197859862887,,,1
197859865802,,,1
197859869800,,,2
197859871537,,,1
197863511993,,,1
197863499192,,,1
197863572369,,,1
197863538945,,,2
198484284150,,,1
198484267979,,,2
198484286611,,,2
198484288578,,,1
198484293909,,,2
198484271525,,,2
198484273949,,,1
198484275035,,,1
198484267924,,,2
198485057746,,,1
198485051812,,,1
198485025356,,,1
198485046528,,,3
197859176038,,,2
197859194407,,,1
197859230983,,,2
197859215447,,,4
197859214167,,,3
197859173716,,,1
196969309534,,,2
196969309541,,,1
196969309558,,,1
196969309565,,,2
196969309572,,,1
196969309596,,,1
4064556497505,,,2
4064556497536,,,1
4064556497543,,,1
4064556498083,,,2
4064556577269,,,1
4064556237453,,,2
4064556237477,,,3
4064556237484,,,1
4064556345851,,,2
4064556345844,,,3
196607043707,,,1
196608339533,,,3
197598415948,,,1
197598207598,,,2
196608339588,,,2
196977865701,,,1
196609274352,,,2
197597349459,,,1
197597387024,,,1
8719477749023,,,1
8719477749184,,,1
8719477749405,,,1
4062049607530,,,1
197859801190,,,1
197859811076,,,2
197594235915,,,1
197594233881,,,1
197863708379,,,1
197594301924,,,3
197594302938,,,1
197594302365,,,1
198482706531,,,2
198482737320,,,1
198482700447,,,1
198482741532,,,1
198482729943,,,1
198482742805,,,2
198482713881,,,2
198482722098,,,2
198482736132,,,1
198482743178,,,1
198482696757,,,2
198482708269,,,1
198482741761,,,1
198482698928,,,2
198482706906,,,1
198482709143,,,2
196977877223,,,1
197597318219,,,1
196975908783,,,1
196975931750,,,1
196975928217,,,1
4064036778827,,,2
4064036778865,,,2
4064036778872,,,1
4064036778810,,,1
4064036775192,,,1
4064036992520,,,2
4064036992551,,,1
4064036992476,,,1
4064036992513,,,1
4064036992506,,,3
197598838839,,,2
198727290825,,,1
198727296414,,,2
198727291396,,,3
198727295844,,,2
197599085294,,,1
197596782004,,,1
198727293673,,,2
198727295288,,,2
198727299422,,,2
198727290764,,,2
197600999848,,,1
197600992672,,,1
197601000147,,,2
197596428872,,,1
197596995312,,,1
198727294236,,,1
198727292492,,,1
197596754216,,,2
197596870329,,,1
198726398249,,,1
198488995199,,,1
8445336272875,,,1
8445336272882,,,1
8445336276743,,,1
197966089214,,,2
198686729268,,,2
198686729275,,,3
197967901270,,,4
197967901287,,,2
197967901294,,,3
197967901300,,,2
197967901317,,,2
197967901324,,,2
197967901331,,,1
197967901348,,,1
199012351191,,,4
199012351207,,,8
4062065115507,,,1
4062065115521,,,2
4064036431838,,,1
197376445815,,,1
197376445853,,,2
197967394263,,,1
197967394300,,,3
197967871399,,,2
197967871405,,,1
197967871436,,,1
197967871443,,,2
3500307818140,,,1
3500308198067,,,1
4065427590189,,,1
4065427590172,,,2
4064054354201,,,1
196096047989,,,1
3500303862710,,,2
3500303862758,,,1
3500303862765,,,1
4065423950024,,,2
4065423950017,,,3
3500303808886,,,2
3500303808893,,,1
3500303808916,,,2
3500303808923,,,2
3500303808930,,,1
3500303808947,,,1
198483413148,,,2
198483405716,,,3
198483414411,,,1
198483406911,,,3
198483407192,,,2
198483403910,,,1
198483412523,,,2
198483410819,,,2
198483406805,,,2
198483414060,,,2
198483410314,,,2
197602686692,,,2
197602686241,,,1
198486772587,,,1
198486770767,,,2
198486771689,,,1
198486787383,,,1
198486791854,,,1
198486794558,,,2
197602689549,,,2
197602682663,,,1
197602684216,,,1
197859781843,,,2
197863468266,,,1
197863469867,,,2
197863464466,,,2
197863540863,,,2
197863546520,,,2
197863542508,,,2
198726879915,,,1
198726879151,,,2
198726863266,,,2
198726878390,,,2
198726878130,,,2
198726876877,,,2
197859759736,,,2
197859750047,,,2
197859750467,,,1
197859759781,,,1
197859759316,,,1
197859747719,,,1
198484277398,,,2
198484271549,,,2
198484278586,,,2
198484271433,,,2
198484286505,,,2
198484281043,,,1
198484273239,,,1
198484273000,,,3
198484281593,,,3
198484285201,,,2
198484269560,,,2
198484283887,,,2
198484280770,,,1
198484265531,,,1
198484326720,,,1
198484328441,,,1
198484290762,,,3
198484285300,,,1
198484275820,,,1
198484276759,,,3
198484289261,,,2
198484291172,,,1
198484269249,,,2
198484278876,,,1
198484291813,,,1
198485629387,,,1
198485620742,,,3
198485630253,,,1
198484275486,,,1
198484284761,,,1
198484281913,,,1
198484271068,,,1
198484274366,,,2
198484288608,,,1
198485790643,,,2
198485770720,,,1
198485765023,,,1
198484292193,,,1
198484271792,,,1
198484286581,,,1
198485633292,,,3
198485627185,,,2
198485626737,,,3
198485617858,,,2
198485618640,,,2
198485629943,,,1
198485620315,,,1
198484279491,,,1
198484288882,,,1
197859943722,,,1
197859939244,,,1
4065431033269,,,1
197602778526,,,4
198487805048,,,4
198487856217,,,4
4065429233763,,,1
4065429370192,,,1
197859625024,,,2
197863562742,,,3
197863548999,,,1
197863562667,,,1
197863543116,,,1
197863502823,,,1
197863523651,,,2
197863519364,,,1
197863489858,,,4
197863482439,,,2
197863483597,,,2
197863552231,,,1
198726923632,,,1
198726908370,,,1
198726916689,,,1
198726917334,,,1
198726916917,,,1
198726921478,,,2
198726925438,,,2
198726922017,,,2
198726921096,,,2
198726927913,,,1
198484323507,,,4
198484319708,,,1
198484320810,,,3
198484322067,,,3
198484323729,,,2
198484319999,,,2
198484328922,,,1
198484322968,,,2
198484330291,,,1
197863576244,,,3
197863531946,,,2
197863553665,,,1
197863500614,,,1
197863506807,,,3
197863506470,,,1
197863537221,,,1
197863527253,,,2
197863544519,,,2
197863539539,,,2
197863546261,,,2
198484320803,,,1
198484333759,,,2
198484321657,,,1
198484333049,,,2
198484331281,,,1
198726925247,,,-1
198726915712,,,1
198726920433,,,1
198726930449,,,1
198726923960,,,1
198726911714,,,1
198726914159,,,2
198726924608,,,1
198726932917,,,1
198726927364,,,1
198484331151,,,3
198484325655,,,3
198484317858,,,3
198484326799,,,3
198484322449,,,2
198484317537,,,2
198484328977,,,2
198484332998,,,2
198484320049,,,1
197863540535,,,2
197863551791,,,2
197863553610,,,1
197863571270,,,1
197863510606,,,1
197863519456,,,1
197863555621,,,1
197602729917,,,3
197602727234,,,2
197602707274,,,4
198486709323,,,3
8050510692235,,,2
8050510692242,,,4
8050510692259,,,1
4068806589750,,,2
4068806589743,,,2
4068806589675,,,1
4068806589668,,,1
4068806589651,,,1
4068806589699,,,1
198726607549,,,1
198726446384,,,1
198726454358,,,1
198726501830,,,1
198726585373,,,1
198726594481,,,2
198726569403,,,2
198726464302,,,2
198726468843,,,1
198726609123,,,1
198726572403,,,1
198726567164,,,1
198726513994,,,1
198726540853,,,1
198726597420,,,1
198726557011,,,1
198726482047,,,1
198726571086,,,1
198726569823,,,2
198726444984,,,2
197862899610,,,1
197862893786,,,1
197862878226,,,1
197862895780,,,1
197862881486,,,1
197862896664,,,1
197862901740,,,1
197862877151,,,2
197862884524,,,2
197862886764,,,2
198726432301,,,1
198726566273,,,1
198726550777,,,1
198726427932,,,1
198726471621,,,1
198726539208,,,1
198726528516,,,1
198726604111,,,1
198726475254,,,1
198726479016,,,1
198726609185,,,1
198726520534,,,2
198726545025,,,1
198726602544,,,1
198726443826,,,1
198726455362,,,1
197862877397,,,1
197862892994,,,1
197862900613,,,1
197862878585,,,1
197862887334,,,2
197862875553,,,1
197862886672,,,1
3609081450895,,,4
3609081450864,,,1
198484339317,,,2
198484339751,,,1
198484340580,,,2
198484339645,,,1
198484340962,,,2
198484342409,,,1
198484341204,,,1
198726546046,,,1
198726489541,,,1
198726476770,,,1
198726586226,,,2
198726481873,,,2
198726589791,,,2
198726570218,,,2
198726483945,,,2
198482702854,,,2
198482702083,,,2
198482723545,,,2
198482703202,,,1
198482709907,,,1
198482715618,,,1
198482721145,,,1
198482695347,,,1
198482719579,,,1
198482706913,,,2
198482712846,,,2
198482704308,,,2
198482699949,,,1
198482704483,,,2
198482702298,,,1
198482703035,,,2
198482703189,,,1
198482744526,,,2
198726451340,,,1
198726592395,,,1
198726602360,,,1
198726556236,,,1
198726533534,,,2
198726387175,,,2
198726496792,,,1
198726563852,,,3
198726464739,,,3
198726578399,,,2
198482696245,,,2
198482698843,,,2
198726630837,,,1
198726618101,,,1
198726621101,,,1
198726625383,,,1
198726620166,,,1
198726622733,,,1
198726620005,,,3
198726620555,,,3
198726615797,,,3
198726631285,,,2
198482741709,,,2
198482702380,,,1
198482714840,,,1
198482702717,,,1
198482723743,,,2
198482705732,,,1
198482710279,,,1
198482695392,,,1
197601905787,,,2
197601904278,,,1
197601908689,,,2
197601909280,,,1
197601901888,,,1
197601902205,,,3
197601904834,,,1
198486851602,,,1
198486871525,,,1
198486843508,,,1
198486809436,,,2
198486853507,,,2
198486836654,,,2
198486806008,,,2
198486863520,,,2
198486815758,,,2
198486837002,,,3
198486824446,,,2
198486850735,,,1
198486850926,,,2
198486875264,,,2
4068806164605,,,1
4068806164575,,,1
4068806168221,,,1
4068806168214,,,1
4068806164568,,,1
4068806164599,,,1
4068806164582,,,1
4068806168344,,,1
4068806168306,,,1
4068806168320,,,1
4068806168368,,,1
4068806168351,,,1
4068806168313,,,1
4068806168337,,,1
4068806455123,,,2
4068806455116,,,2
4068806458742,,,2
4068806458759,,,2
4068806458773,,,2
4068806458797,,,2
4068806458803,,,2
4068806455109,,,2
4068806458735,,,2
4068806458780,,,2
4068806458766,,,2
4068806458810,,,2
198726414963,,,1
198726132614,,,1
198726405268,,,1
4066752285931,,,1
3609083979905,,,3
3609083985500,,,3
3609083985531,,,7
3609084082130,,,3
3609084082147,,,2
3609084082161,,,1
3609084082178,,,6
3609084082185,,,5
3609084003715,,,1
3609084036638,,,1
198726914135,,,1
198726921386,,,2
198726932429,,,-1
198486771306,,,1
198486761864,,,2
198486772709,,,1
198486766722,,,1
198486769624,,,2
198486764766,,,2
198486767972,,,2
198486771054,,,1
198482791131,,,2
198482786793,,,1
198482792190,,,1
198482696511,,,2
198482713874,,,2
198482707767,,,1
198482695415,,,2
198482722005,,,1
198482710323,,,1
198486775694,,,2
198486782326,,,1
198486785624,,,2
198486783330,,,2
198486780896,,,1
198486783538,,,1
198482636869,,,2
198482653941,,,2
198482646066,,,1
198482657611,,,2
198482645687,,,1
198482657208,,,2
197859927708,,,1
197859922352,,,1
197859934447,,,1
197859923205,,,2
198726389230,,,2
198726393039,,,1
197859904877,,,1
197859911318,,,1
197860598430,,,1
197860599123,,,2
197859891290,,,1
197859888405,,,2
198726419388,,,2
198726147564,,,1
197860424241,,,1
197860425545,,,2
198726418930,,,1
198488995731,,,1
198726401635,,,4
198726401369,,,1
198488994130,,,1
197860434004,,,-1
197860437579,,,1
198726413539,,,1
198726400553,,,2
198726157235,,,4
198726175635,,,2
198726419852,,,1
198726400782,,,1
4066763613228,,,1
198688805687,,,1
198688805694,,,1
198688805717,,,2
198688805731,,,3
198688805755,,,5
198688805779,,,3
198688805793,,,3
198688809760,,,2
198688809814,,,3
198688809883,,,3
198688809951,,,4
198689607532,,,3
198689607617,,,3
198689615193,,,1
198688831945,,,1
198688831969,,,3
198688832003,,,3
198688832041,,,3
198688832072,,,6
198688832096,,,3
198688832119,,,3
4066752437415,,,1
4066752426105,,,1
4066765007360,,,1
4066765007315,,,2
4066766781177,,,2
4066766586154,,,1
4066766586147,,,1
4066765061676,,,1
4066756473303,,,2
4066756473297,,,2
4066756473228,,,2
4066756473266,,,2
4066756473259,,,2
4066756475604,,,1
4066756475628,,,1
4066756475635,,,1
4066756475697,,,2
4067886699304,,,1
4067886699274,,,3
4066756049188,,,1
4066756049225,,,1
4066756049232,,,1
4066756049164,,,2
4066765111449,,,1
4066765111999,,,1
4066765111982,,,2
4066765111418,,,2
4066765111975,,,1
4067888494624,,,1
4067888494693,,,1
4067888494716,,,1
4067888494631,,,1
4067888494723,,,1
197863927015,,,3
197863868387,,,2
197863908472,,,3
197863918297,,,2
197863910901,,,2
197863944319,,,1
197863855059,,,1
197863928340,,,1
197863953854,,,1
197863851372,,,1
197863894706,,,4
197863855349,,,1
197863841854,,,1
197863928005,,,1
197863931654,,,1
197863853345,,,1
197863894720,,,1
197863863535,,,1
197863912035,,,1
198484567949,,,1
198484729507,,,1
198484730954,,,1
198484825698,,,1
198484737786,,,1
198484850416,,,1
198484758613,,,2
198484605535,,,2
198484832726,,,1
198484859853,,,1
198484824080,,,1
198484813244,,,1
198484569219,,,1
198484875242,,,1
198484712936,,,1
4067888196702,,,2
4067888196696,,,2
4067888196122,,,1
4067888196115,,,1
4067888196153,,,1
4067888196672,,,1
4067888197419,,,1
4067888197518,,,1
198488041650,,,3
198488014937,,,3
198488037585,,,4
198488039183,,,2
198488027579,,,2
198485507128,,,2
198485475762,,,2
198485548077,,,1
198485543386,,,1
198485513013,,,1
198485538191,,,1
198485516564,,,2
198485508156,,,1
198485530867,,,1
198485519831,,,1
198485503656,,,1
198485476608,,,1
198485535923,,,2
198485506060,,,2
198485493872,,,1
198485527942,,,2
198485481732,,,1
198485512818,,,1
198485547360,,,1
198485531055,,,1
197602200454,,,1
4066754896180,,,1
198726555222,,,1
198726581580,,,2
198726385683,,,1
198726515028,,,2
198726580439,,,1
198726383917,,,1
198726505890,,,1
198726539826,,,1
198482656393,,,2
198482641443,,,2
198482648084,,,2
198482655570,,,1
198482632588,,,2
198482642860,,,2
198482652913,,,2
198482646103,,,2
198482643225,,,1
198482657093,,,2
198482632250,,,2
198482632557,,,2
4068806937698,,,1
4068806914712,,,1
4068806918420,,,2
4068806949042,,,1
4068806945372,,,1
4068806945358,,,2
4068806949059,,,2
4068806945396,,,2
4068806945402,,,2
4068806945433,,,1
4068806945389,,,1
4068806945365,,,1
4068806937605,,,1
4068806933911,,,1
4068806937537,,,1
4068806937544,,,1
4068812990021,,,1
4068812990007,,,1
4068812990052,,,1
4068812990038,,,1
4068812990014,,,1
4068812990076,,,1
4067888092165,,,1
4067888095821,,,1
4067888095784,,,1
4067888677881,,,2
4067888677898,,,1
4067888677867,,,2
4068806624024,,,1
4068806624000,,,2
4068806624017,,,2
4068806623966,,,1
4068806623973,,,2
4068806623959,,,2
4068806624031,,,1
4068806616272,,,2
4068806616265,,,2
4068806616241,,,2
4068806616326,,,2
4068806616319,,,1
4068806616289,,,2
4068806616258,,,2
4068806616302,,,1
4068806616227,,,1
198485034556,,,1
198485028838,,,1
198485058118,,,1
4067888645736,,,1
4067888645804,,,1
4067888645798,,,1
4067888427868,,,2
4067888427844,,,2
4067888427851,,,1
4067888427905,,,1
4067904310198,,,1
4067904310204,,,1
4068806365408,,,1
4068806361752,,,1
4068806361769,,,1
4068806365422,,,1
4068806365453,,,1
4068806365392,,,1
4068806365460,,,1
4068806365439,,,1
4068814983816,,,3
4068814983823,,,2
4068814983786,,,2
4068814983793,,,1
4068814980143,,,1
4068814980136,,,2
4068814983809,,,1
4068814980150,,,1
4068814983847,,,1
4068814980167,,,1
4068806299048,,,1
198486544917,,,2
198486430524,,,2
198486611671,,,2
